IdUnidade,Sigla,Descricao,SinProtocolo,SinArquivamento,SinOuvidoria
110012061,SEE/SRE Patrocínio DIVPE,Superintendência Regional de Ensino de Patrocínio - Diretoria de Pessoal / Divisão de Pessoal,N,N,N
110021309,SEE/SRE Patrocínio DIVPE SISAP,Divisão de Pessoal - Sistema Integrado de Administração de Pessoal,N,N,N
110017219,SEE/SRE Patrocínio Esc159026,Escola Estadual Doutor Pedro Dias dos Reis,N,N,N
110025350,SEE/SRE Patrocínio Esc159026S,Escola Estadual Doutor Pedro Dias dos Reis - Secretaria,N,N,N
110017220,SEE/SRE Patrocínio Esc159069,Escola Estadual São José,N,N,N
110025351,SEE/SRE Patrocínio Esc159069S,Escola Estadual São José - Secretaria,N,N,N
110017244,SEE/SRE Patrocínio Esc159344,Escola Estadual Horácio Afonso,N,N,N
110025352,SEE/SRE Patrocínio Esc159344S,Escola Estadual Horácio Afonso - Secretaria,N,N,N
110017245,SEE/SRE Patrocínio Esc159352,Escola Estadual Josefa Margarida Trindade,N,N,N
110025353,SEE/SRE Patrocínio Esc159352S,Escola Estadual Josefa Margarida Trindade - Secretaria,N,N,N
110017246,SEE/SRE Patrocínio Esc159387,Escola Estadual Padre João Balker,N,N,N
110025354,SEE/SRE Patrocínio Esc159387S,Escola Estadual Padre João Balker - Secretaria,N,N,N
110017217,SEE/SRE Patrocínio Esc198943,Escola Estadual Irmãos Guimarães,N,N,N
110025355,SEE/SRE Patrocínio Esc198943S,Escola Estadual Irmãos Guimarães - Secretaria,N,N,N
110017221,SEE/SRE Patrocínio Esc198960,Escola Estadual Padre Eustáquio,N,N,N
110025356,SEE/SRE Patrocínio Esc198960S,Escola Estadual Padre Eustáquio - Secretaria,N,N,N
110017222,SEE/SRE Patrocínio Esc198986,Escola Estadual São José do Barreiro,N,N,N
110025357,SEE/SRE Patrocínio Esc198986S,Escola Estadual São José do Barreiro - Secretaria,N,N,N
110017224,SEE/SRE Patrocínio Esc198994,Escola Estadual Amir Amaral,N,N,N
110025358,SEE/SRE Patrocínio Esc198994S,Escola Estadual Amir Amaral - Secretaria,N,N,N
110017230,SEE/SRE Patrocínio Esc199010,Escola Estadual Dom Lustosa,N,N,N
110025359,SEE/SRE Patrocínio Esc199010S,Escola Estadual Dom Lustosa - Secretaria,N,N,N
110017231,SEE/SRE Patrocínio Esc199036,Escola Estadual Dona Cotinha,N,N,N
110025360,SEE/SRE Patrocínio Esc199036S,Escola Estadual Dona Cotinha - Secretaria,N,N,N
110017232,SEE/SRE Patrocínio Esc199061,Escola Estadual Irmã Gislene,N,N,N
110025361,SEE/SRE Patrocínio Esc199061S,Escola Estadual Irmã Gislene - Secretaria,N,N,N
110017233,SEE/SRE Patrocínio Esc199095,Escola Estadual Joaquim Dias,N,N,N
110025363,SEE/SRE Patrocínio Esc199095S,Escola Estadual Joaquim Dias - Secretaria,N,N,N
110017236,SEE/SRE Patrocínio Esc199109,Escola Estadual Mariana Tavares,N,N,N
110025364,SEE/SRE Patrocínio Esc199109S,Escola Estadual Mariana Tavares - Secretaria,N,N,N
110017237,SEE/SRE Patrocínio Esc199117,Escola Estadual Nely Amaral,N,N,N
110025365,SEE/SRE Patrocínio Esc199117S,Escola Estadual Nely Amaral - Secretaria,N,N,N
110017234,SEE/SRE Patrocínio Esc199133,Escola Estadual José Eduardo Aquino,N,N,N
110025366,SEE/SRE Patrocínio Esc199133S,Escola Estadual José Eduardo Aquino - Secretaria,N,N,N
110017227,SEE/SRE Patrocínio Esc199141,Escola Estadual Dalva Stela de Queiroz,N,N,N
110025367,SEE/SRE Patrocínio Esc199141S,Escola Estadual Dalva Stela de Queiroz - Secretaria,N,N,N
110017223,SEE/SRE Patrocínio Esc199150,Cesec Doralice Alves Rodrigues,N,N,N
110025368,SEE/SRE Patrocínio Esc199150S,Cesec Doralice Alves Rodrigues - Secretaria,N,N,N
110017243,SEE/SRE Patrocínio Esc199168,Escola Estadual Venina Tavares Amaral,N,N,N
110025369,SEE/SRE Patrocínio Esc199168S,Escola Estadual Venina Tavares Amaral - Secretaria,N,N,N
110017238,SEE/SRE Patrocínio Esc199184,Escola Estadual Odilon Behrens,N,N,N
110025370,SEE/SRE Patrocínio Esc199184S,Escola Estadual Odilon Behrens - Secretaria,N,N,N
110017225,SEE/SRE Patrocínio Esc199214,Escola Estadual Coronel Elmiro Alves do Nascimento,N,N,N
110025371,SEE/SRE Patrocínio Esc199214S,Escola Estadual Coronel Elmiro Alves do Nascimento - Secretaria,N,N,N
110017249,SEE/SRE Patrocínio Esc199265,Escola Estadual Serra do Salitre,N,N,N
110025372,SEE/SRE Patrocínio Esc199265S,Escola Estadual Serra do Salitre - Secretaria,N,N,N
110017248,SEE/SRE Patrocínio Esc199303,Escola Estadual Cornélia Regina,N,N,N
110025373,SEE/SRE Patrocínio Esc199303S,Escola Estadual Cornélia Regina - Secretaria,N,N,N
110017235,SEE/SRE Patrocínio Esc218090,Escola Estadual Líbia Lassi Lopes,N,N,N
110025374,SEE/SRE Patrocínio Esc218090S,Escola Estadual Líbia Lassi Lopes - Secretaria,N,N,N
110017239,SEE/SRE Patrocínio Esc218103,Escola Estadual Professora Célia Lemos,N,N,N
110025375,SEE/SRE Patrocínio Esc218103S,Escola Estadual Professora Célia Lemos - Secretaria,N,N,N
110017240,SEE/SRE Patrocínio Esc238538,Escola Estadual Professora Irma Carvalho,N,N,N
110025376,SEE/SRE Patrocínio Esc238538S,Escola Estadual Professora Irma Carvalho - Secretaria,N,N,N
110017216,SEE/SRE Patrocínio Esc278718,Escola Estadual Cândida Cortes Corrêa,N,N,N
110025377,SEE/SRE Patrocínio Esc278718S,Escola Estadual Cândida Cortes Corrêa - Secretaria,N,N,N
110017218,SEE/SRE Patrocínio Esc306941,Escola Estadual Alair Bicalho Xavier,N,N,N
110025378,SEE/SRE Patrocínio Esc306941S,Escola Estadual Alair Bicalho Xavier - Secretaria,N,N,N
110017241,SEE/SRE Patrocínio Esc310603,Escola Estadual Professora Ormy Araújo Amaral,N,N,N
110025379,SEE/SRE Patrocínio Esc310603S,Escola Estadual Professora Ormy Araújo Amaral - Secretaria,N,N,N
110017247,SEE/SRE Patrocínio Esc326704,Escola Estadual Prefeito Virmondes Afonso,N,N,N
110025380,SEE/SRE Patrocínio Esc326704S,Escola Estadual Prefeito Virmondes Afonso - Secretaria,N,N,N
110017228,SEE/SRE Patrocínio Esc327590,Escola Estadual de Ensino Fundamental e Médio,N,N,N
110025381,SEE/SRE Patrocínio Esc327590S,Escola Estadual de Ensino Fundamental e Médio - Secretaria,N,N,N
110017229,SEE/SRE Patrocínio Esc338850,Escola Estadual de Ensino Fundamental e Médio,N,N,N
110025382,SEE/SRE Patrocínio Esc338850S,Escola Estadual de Ensino Fundamental e Médio - Secretaria,N,N,N
110017242,SEE/SRE Patrocínio Esc356794,Escola Estadual Terezinha Moreira Marra,N,N,N
110025383,SEE/SRE Patrocínio Esc356794S,Escola Estadual Terezinha Moreira Marra - Secretaria,N,N,N
110017250,SEE/SRE Patrocínio Esc361607,Escola Estadual Tereza de Castro Mariano,N,N,N
110025384,SEE/SRE Patrocínio Esc361607S,Escola Estadual Tereza de Castro Mariano - Secretaria,N,N,N
110020486,SEE/SRE Patrocínio NTE,Superintendência Regional de Patrocínio - Núcleo de Tecnologia Educacional,N,N,N
110020366,SEE/SRE Patrocínio TELETR.ESC,Teletrabalho - Escolas Estaduais,N,N,N
110012049,SEE/SRE Patrocínio- Assessoria,Superintendência Regional de Ensino de Patrocínio - Assessoria,N,N,N
110029143,SEE/SRE Patrocínio-Patrimônio,Superintendência Regional de Ensino de Patrocínio - Diretoria Administrativa e Financeira - Patrimônio,N,N,N
110012063,SEE/SRE Patrocínio/ Aposentado,Superintendência Regional de Ensino de Patrocínio - Diretoria de Pessoal / Divisão de Aposentadoria e Benefícios,N,N,N
110012055,SEE/SRE Patrocínio/ DAFI,Superintendência Regional de Ensino de Patrocínio - Diretoria Administrativa e Financeira,N,N,N
110012056,SEE/SRE Patrocínio/ DIPE,Superintendência Regional de Ensino de Patrocínio - Diretoria de Pessoal,N,N,N
110032343,SEE/SRE Patrocínio/ DIPE - SAS,Superintendência Regional de Ensino de Patrocínio - Diretoria de Pessoal - Serviço de Acompanhamento Sociofuncional,N,N,N
110012054,SEE/SRE Patrocínio/ DIRE,Superintendência Regional de Ensino de Patrocínio - Diretoria Educacional,N,N,N
110031945,SEE/SRE Patrocínio/ DIRE - PRA,Superintendência Regional de Ensino de Patrocínio - Diretoria Educacional - Plano de Recomposição das Aprendizagens,N,N,N
110012058,SEE/SRE Patrocínio/ DIVAE,Superintendência Regional de Ensino de Patrocínio - Diretoria Educacional / Divisão de Atendimento Escolar,N,N,N
110012057,SEE/SRE Patrocínio/ DIVEP,Superintendência Regional de Ensino de Patrocínio - Diretoria Educacional / Divisão da Equipe Pedagógica,N,N,N
110012059,SEE/SRE Patrocínio/ DIVOF,Superintendência Regional de Ensino de Patrocínio - Diretoria Administrativa e Financeira / Divisão Operacional e Financeira,N,N,N
110012060,SEE/SRE Patrocínio/ INFRAEST,Superintendência Regional de Ensino de Patrocínio - Diretoria Administrativa e Financeira / Divisão de Infraestrutura Escolar,N,N,N
110012064,SEE/SRE Patrocínio/ Protocolo,Superintendência Regional de Ensino de Patrocínio - Diretoria Administrativa e Financeira/Protocolo,S,N,N
110028680,SEE/SRE Patrocínio/Acúmulo,Superintendência Regional de Ensino de Patrocínio - Diretoria de Pessoal / Acúmulo de Cargos,N,N,N
110028604,SEE/SRE Patrocínio/Projetos,Superintendência Regional de Ensino de Patrocínio - Diretoria Educacional / Projetos e Programas Educacionais,N,N,N
110028045,SEE/SRE Patrocíno/PContas,Superintendência Regional de Ensino de Patrocínio - Setor de Prestação de Contas,N,N,N
110012130,SEE/SRE Pirapora,Superintendência Regional de Ensino de Pirapora,N,N,N
110012178,SEE/SRE Pirapora - Assessoria,Superintendência Regional de Ensino de Pirapora - Assessoria,N,N,N
110012181,SEE/SRE Pirapora - C. Proces,Superintendência Regional de Ensino de Pirapora - Comissão Processante,N,N,N
110033378,SEE/SRE Pirapora - CREI,Superintendência Regional de Ensino de Pirapora - Centro de Referência em Educação Especial e Inclusiva,N,N,N
110014560,SEE/SRE Pirapora - Escola,Superintendência Regional de Pirapora - Escola,N,N,N
110012179,SEE/SRE Pirapora - Inspeção,Superintendência Regional de Ensino de Pirapora - Inspeção,N,N,N
110012180,SEE/SRE Pirapora - Jurídico,Superintendência Regional de Ensino de Pirapora - Jurídico,N,N,N
110029144,SEE/SRE Pirapora - Patrimônio,Superintendência Regional de Ensino de Pirapora - Diretoria Administrativa e Financeira - Patrimônio,N,N,N
110012182,SEE/SRE Pirapora - SEI,Superintendência Regional de Ensino de Pirapora - Sistema Eletrônico de Informações,N,N,N
110028683,SEE/SRE Pirapora C. Insp,Superintendência Regional de Ensino de Pirapora - Coordenação de Inspeção Escolar,N,N,N
110023296,SEE/SRE Pirapora Com.Rec.AD,Superintendência Regional de Ensino de Pirapora  - Comissão de Recursos da Avaliação de Desempenho,N,N,N
110022336,SEE/SRE Pirapora DIVOF COMPRAS,Superintendência Regional de Ensino de Pirapora  / Diretoria Administrativa e Financeira / Divisão Operacional e Financeira / Setor de Compras,N,N,N
110012190,SEE/SRE Pirapora DIVPE,Superintendência Regional de Ensino de Pirapora - Diretoria de Pessoal / Divisão de Pessoal,N,N,N
110021310,SEE/SRE Pirapora DIVPE SISAP,Divisão de Pessoal - Sistema Integrado de Administração de Pessoal,N,N,N
110018625,SEE/SRE Pirapora Esc223671,Escola Estadual Geraldo Sanguinette,N,N,N
110025386,SEE/SRE Pirapora Esc223671S,Escola Estadual Geraldo Sanguinette - Secretaria,N,N,N
110018596,SEE/SRE Pirapora Esc246131,Escola Estadual Prefeito José Maria Pereira,N,N,N
110025387,SEE/SRE Pirapora Esc246131S,Escola Estadual Prefeito José Maria Pereira - Secretaria,N,N,N
110018599,SEE/SRE Pirapora Esc246140,Escola Estadual Professora Sílvia Alencar Zschaber,N,N,N
110025388,SEE/SRE Pirapora Esc246140S,Escola Estadual Professora Sílvia Alencar Zschaber - Secretaria,N,N,N
110018621,SEE/SRE Pirapora Esc346225,Escola Estadual Professora Geovanina Ferreira Dias,N,N,N
110025389,SEE/SRE Pirapora Esc346225S,Escola Estadual Professora Geovanina Ferreira Dias - Secretaria,N,N,N
110018595,SEE/SRE Pirapora Esc346233,Escola Estadual de Ensino Fundamental e Médio,N,N,N
110025390,SEE/SRE Pirapora Esc346233S,Escola Estadual de Ensino Fundamental e Médio - Secretaria,N,N,N
110018592,SEE/SRE Pirapora Esc346322,Cesec de Buritizeiro,N,N,N
110025391,SEE/SRE Pirapora Esc346322S,Cesec de Buritizeiro - Secretaria,N,N,N
110018614,SEE/SRE Pirapora Esc365270,Escola Estadual Professor Paulo Freire,N,N,N
110025392,SEE/SRE Pirapora Esc365270S,Escola Estadual Professor Paulo Freire - Secretaria,N,N,N
110032806,SEE/SRE Pirapora Esc384755,Escola Estadual Sambaíba de Minas,N,N,N
110032807,SEE/SRE Pirapora Esc384755S,Escola Estadual Sambaíba de Minas - Secretaria,N,N,N
110032811,SEE/SRE Pirapora Esc384763,Escola Estadual Santa Helena,N,N,N
110032812,SEE/SRE Pirapora Esc384763S,Escola Estadual Santa Helena - Secretaria,N,N,N
110032813,SEE/SRE Pirapora Esc384771,Escola Estadual São Bento,N,N,N
110032814,SEE/SRE Pirapora Esc384771S,Escola Estadual São Bento - Secretaria,N,N,N
110032815,SEE/SRE Pirapora Esc384780,Escola Estadual Cachoeira do Teobaldo,N,N,N
110032816,SEE/SRE Pirapora Esc384780S,Escola Estadual Cachoeira do Teobaldo - Secretaria,N,N,N
110018618,SEE/SRE Pirapora Esc63495,Escola Estadual Professor Edilson Brandão,N,N,N
110025399,SEE/SRE Pirapora Esc63495S,Escola Estadual Professor Edilson Brandão - Secretaria,N,N,N
110018597,SEE/SRE Pirapora Esc79693,Escola Estadual Professora Elisa Teixeira de Carvalho,N,N,N
110025400,SEE/SRE Pirapora Esc79693S,Escola Estadual Professora Elisa Teixeira de Carvalho - Secretaria,N,N,N
110018593,SEE/SRE Pirapora Esc79707,Escola Estadual Benedita Conceição Roquette,N,N,N
110025401,SEE/SRE Pirapora Esc79707S,Escola Estadual Benedita Conceição Roquette - Secretaria,N,N,N
110018598,SEE/SRE Pirapora Esc79715,Escola Estadual Professora Marieta Amorim Vieira,N,N,N
110025402,SEE/SRE Pirapora Esc79715S,Escola Estadual Professora Marieta Amorim Vieira - Secretaria,N,N,N
110018594,SEE/SRE Pirapora Esc79758,Escola Estadual Cachoeira do Manteiga,N,N,N
110025403,SEE/SRE Pirapora Esc79758S,Escola Estadual Cachoeira do Manteiga - Secretaria,N,N,N
110018601,SEE/SRE Pirapora Esc80471,Escola Estadual Coronel Aristides Batista,N,N,N
110025404,SEE/SRE Pirapora Esc80471S,Escola Estadual Coronel Aristides Batista - Secretaria,N,N,N
110018602,SEE/SRE Pirapora Esc80489,Escola Estadual São Francisco,N,N,N
110025405,SEE/SRE Pirapora Esc80489S,Escola Estadual São Francisco - Secretaria,N,N,N
110018600,SEE/SRE Pirapora Esc80501,Escola Estadual Bom Jesus da Vereda,N,N,N
110025406,SEE/SRE Pirapora Esc80501S,Escola Estadual Bom Jesus da Vereda - Secretaria,N,N,N
110018604,SEE/SRE Pirapora Esc80675,Escola Estadual Professor Luciano,N,N,N
110025407,SEE/SRE Pirapora Esc80675S,Escola Estadual Professor Luciano - Secretaria,N,N,N
110018603,SEE/SRE Pirapora Esc80683,Escola Estadual Cônego Clemente Laurens,N,N,N
110025408,SEE/SRE Pirapora Esc80683S,Escola Estadual Cônego Clemente Laurens - Secretaria,N,N,N
110018605,SEE/SRE Pirapora Esc80764,Escola Estadual Raimundo Nonato da Fonseca,N,N,N
110025409,SEE/SRE Pirapora Esc80764S,Escola Estadual Raimundo Nonato da Fonseca - Secretaria,N,N,N
110018608,SEE/SRE Pirapora Esc81892,Escola Estadual Coronel Ramos,N,N,N
110025410,SEE/SRE Pirapora Esc81892S,Escola Estadual Coronel Ramos - Secretaria,N,N,N
110018615,SEE/SRE Pirapora Esc81906,Escola Estadual Professora Anésia Gonçalves Longuinho,N,N,N
110025411,SEE/SRE Pirapora Esc81906S,Escola Estadual Professora Anésia Gonçalves Longuinho - Secretaria,N,N,N
110018609,SEE/SRE Pirapora Esc81914,Escola Estadual Deputado Quintino Vargas,N,N,N
110025412,SEE/SRE Pirapora Esc81914S,Escola Estadual Deputado Quintino Vargas - Secretaria,N,N,N
110018611,SEE/SRE Pirapora Esc81922,Escola Estadual Fernão Dias,N,N,N
110025413,SEE/SRE Pirapora Esc81922S,Escola Estadual Fernão Dias - Secretaria,N,N,N
110018612,SEE/SRE Pirapora Esc81931,Escola Estadual José Natalino Boaventura Leite,N,N,N
110025414,SEE/SRE Pirapora Esc81931S,Escola Estadual José Natalino Boaventura Leite - Secretaria,N,N,N
110018613,SEE/SRE Pirapora Esc81949,Escola Estadual Luiz Balbino,N,N,N
110025415,SEE/SRE Pirapora Esc81949S,Escola Estadual Luiz Balbino - Secretaria,N,N,N
110018616,SEE/SRE Pirapora Esc81957,Escola Estadual Professora Heloísa Passos,N,N,N
110025416,SEE/SRE Pirapora Esc81957S,Escola Estadual Professora Heloísa Passos - Secretaria,N,N,N
110018617,SEE/SRE Pirapora Esc81965,Escola Estadual Santo Antônio,N,N,N
110025417,SEE/SRE Pirapora Esc81965S,Escola Estadual Santo Antônio - Secretaria,N,N,N
110018610,SEE/SRE Pirapora Esc81973,Escola Estadual do Bairro Cidade Jardim,N,N,N
110025418,SEE/SRE Pirapora Esc81973S,Escola Estadual do Bairro Cidade Jardim - Secretaria,N,N,N
110018607,SEE/SRE Pirapora Esc82007,Escola Estadual Argelce Carvalho Santos da Mota,N,N,N
110025419,SEE/SRE Pirapora Esc82007S,Escola Estadual Argelce Carvalho Santos da Mota - Secretaria,N,N,N
110018606,SEE/SRE Pirapora Esc82015,Cesec Umbelina Diniz,N,N,N
110025420,SEE/SRE Pirapora Esc82015S,Cesec Umbelina Diniz - Secretaria,N,N,N
110018619,SEE/SRE Pirapora Esc82597,Escola Estadual Carmela Dutra,N,N,N
110025421,SEE/SRE Pirapora Esc82597S,Escola Estadual Carmela Dutra - Secretaria,N,N,N
110018620,SEE/SRE Pirapora Esc82767,Escola Estadual Afonso Arinos,N,N,N
110025422,SEE/SRE Pirapora Esc82767S,Escola Estadual Afonso Arinos - Secretaria,N,N,N
110018627,SEE/SRE Pirapora Esc82937,Escola Estadual Joaquim de Paula Ferreira,N,N,N
110025423,SEE/SRE Pirapora Esc82937S,Escola Estadual Joaquim de Paula Ferreira - Secretaria,N,N,N
110018629,SEE/SRE Pirapora Esc82945,Escola Estadual Presidente Tancredo de Almeida Neves,N,N,N
110025424,SEE/SRE Pirapora Esc82945S,Escola Estadual Presidente Tancredo de Almeida Neves - Secretaria,N,N,N
110018628,SEE/SRE Pirapora Esc82953,Escola Estadual Joseph Hein,N,N,N
110025425,SEE/SRE Pirapora Esc82953S,Escola Estadual Joseph Hein - Secretaria,N,N,N
110018626,SEE/SRE Pirapora Esc82961,Escola Estadual João Monteiro de Morais,N,N,N
110025426,SEE/SRE Pirapora Esc82961S,Escola Estadual João Monteiro de Morais - Secretaria,N,N,N
110018624,SEE/SRE Pirapora Esc82970,Escola Estadual Emília de Paula,N,N,N
110025427,SEE/SRE Pirapora Esc82970S,Escola Estadual Emília de Paula - Secretaria,N,N,N
110018622,SEE/SRE Pirapora Esc82988,Cesec Maximiliano Gaidzinski,N,N,N
110025428,SEE/SRE Pirapora Esc82988S,Cesec Maximiliano Gaidzinski - Secretaria,N,N,N
110018623,SEE/SRE Pirapora Esc82996,Escola Estadual de Guaicuí,N,N,N
110025429,SEE/SRE Pirapora Esc82996S,Escola Estadual de Guaicuí - Secretaria,N,N,N
110020487,SEE/SRE Pirapora NTE,Superintendência Regional de Ensino de Pirapora - Núcleo de Tecnologia Educacional,N,N,N
110020340,SEE/SRE Pirapora TELETR.ESC,Teletrabalho - Escolas Estaduais,N,N,N
110012191,SEE/SRE Pirapora/ Aposentadori,Superintendência Regional de Ensino de Pirapora - Diretoria de Pessoal / Divisão de Aposentadoria e Benefícios,N,N,N
110012184,SEE/SRE Pirapora/ DAFI,Superintendência Regional de Ensino de Pirapora - Diretoria Administrativa e Financeira,N,N,N
110012185,SEE/SRE Pirapora/ DIPE,Superintendência Regional de Ensino de Pirapora  - Diretoria de Pessoal,N,N,N
110032344,SEE/SRE Pirapora/ DIPE - SAS,Superintendência Regional de Ensino de Pirapora - Diretoria de Pessoal - Serviço de Acompanhamento Sociofuncional,N,N,N
110012183,SEE/SRE Pirapora/ DIRE,Superintendência Regional de Ensino de Pirapora  - Diretoria Educacional,N,N,N
110031946,SEE/SRE Pirapora/ DIRE - PRA,Superintendência Regional de Ensino de Pirapora - Diretoria Educacional - Plano de Recomposição das Aprendizagens,N,N,N
110012187,SEE/SRE Pirapora/ DIVAE,Superintendência Regional de Ensino de Pirapora - Diretoria Educacional / Divisão de Atendimento Escolar,N,N,N
110012186,SEE/SRE Pirapora/ DIVEP,Superintendência Regional de Ensino de Pirapora - Diretoria Educacional / Divisão da Equipe Pedagógica,N,N,N
110012188,SEE/SRE Pirapora/ DIVOF,Superintendência Regional de Ensino de Pirapora  - Diretoria Administrativa e Financeira / Divisão Operacional e Financeira,N,N,N
110012189,SEE/SRE Pirapora/ INFRAESTRUTU,Superintendência Regional de Ensino de Pirapora - Diretoria Administrativa e Financeira / Divisão de Infraestrutura Escolar,N,N,N
110012192,SEE/SRE Pirapora/ Protocolo,Superintendência Regional de Ensino de Pirapora - Diretoria Administrativa e Financeira/Protocolo,S,N,N
110028679,SEE/SRE Pirapora/Acúmulo,Superintendência Regional de Ensino de Pirapora - Diretoria de Pessoal / Acúmulo de Cargos,N,N,N
110028046,SEE/SRE Pirapora/PContas,Superintendência Regional de Ensino de Pirapora - Setor de Prestação de Contas,N,N,N
110028601,SEE/SRE Pirapora/Projetos,Superintendência Regional de Ensino de Pirapora - Diretoria Educacional / Projetos e Programas Educacionais,N,N,N
110010892,SEE/SRE PonteNova,Superintendência Regional de Ensino de Ponte Nova,N,N,N
110033380,SEE/SRE PonteNova - CREI,Superintendência Regional de Ensino de Ponte Nova - Centro de Referência em Educação Especial e Inclusiva,N,N,N
110033801,SEE/SRE PonteNova - Estágio L,Superintendência Regional de Ensino de Ponte Nova - Diretoria Educacional - Estágio Curricular Obrigatório Licenciaturas,N,N,N
110029146,SEE/SRE PonteNova - Patrimônio,Superintendência Regional de Ensino de Ponte Nova - Diretoria Administrativa e Financeira - Patrimônio,N,N,N
110011202,SEE/SRE PonteNova - SEI,Superintendência Regional de Ensino de Ponte Nova - Sistema Eletrônico de Informações,N,N,N
110011204,SEE/SRE PonteNova / DAFI,Superintendência Regional de Ensino de Ponte Nova  - Diretoria Administrativa e Financeira,N,N,N
110011205,SEE/SRE PonteNova / DIPE,Superintendência Regional de Ensino de Ponte Nova  - Diretoria de Pessoal,N,N,N
110032346,SEE/SRE PonteNova / DIPE - SAS,Superintendência Regional de Ensino de Ponte Nova - Diretoria de Pessoal - Serviço de Acompanhamento Sociofuncional,N,N,N
110011203,SEE/SRE PonteNova / DIRE,Superintendência Regional de Ensino de Ponte Nova - Diretoria Educacional,N,N,N
110031948,SEE/SRE PonteNova / DIRE - PRA,Superintendência Regional de Ensino de Ponte Nova - Diretoria Educacional - Plano de Recomposição das Aprendizagens,N,N,N
110011207,SEE/SRE PonteNova / DIVAE,Superintendência Regional de Ensino de Ponte Nova - Diretoria Educacional / Divisão de Atendimento Escolar,N,N,N
110011206,SEE/SRE PonteNova / DIVEP,Superintendência Regional de Ensino de Ponte Nova - Diretoria Educacional / Divisão da Equipe Pedagógica,N,N,N
110011208,SEE/SRE PonteNova / DIVOF,Superintendência Regional de Ensino de Ponte Nova - Diretoria Administrativa e Financeira / Divisão Operacional e Financeira,N,N,N
110011209,SEE/SRE PonteNova / INFRAESTRU,Superintendência Regional de Ensino de Ponte Nova - Diretoria Administrativa e Financeira / Divisão de Infraestrutura Escolar,N,N,N
110011212,SEE/SRE PonteNova / Protocolo,Superintendência Regional de Ensino de Ponte Nova - Diretoria Administrativa e Financeira / Protocolo,S,N,N
110032465,SEE/SRE PonteNova C. Insp,Superintendência Regional de Ensino de Ponte Nova - Coordenação de Inspeção Escolar,N,N,N
110023298,SEE/SRE PonteNova Com.Rec.AD,Superintendência Regional de Ensino de Ponte Nova - Comissão de Recursos da Avaliação de Desempenho,N,N,N
110022338,SEE/SRE PonteNova DIVOFCOMPRA,Superintendência Regional de Ensino de Ponte Nova / Diretoria Administrativa e Financeira / Divisão Operacional e Financeira / Setor de Compras,N,N,N
110011210,SEE/SRE PonteNova DIVPE,Superintendência Regional de Ensino de Ponte Nova - Diretoria de Pessoal / Divisão de Pessoal,N,N,N
110021312,SEE/SRE PonteNova DIVPE SISAP,Divisão de Pessoal - Sistema Integrado de Administração de Pessoal,N,N,N
110019727,SEE/SRE PonteNova Esc128104,Escola Estadual Dom João Bosco,N,N,N
110025550,SEE/SRE PonteNova Esc128104S,Escola Estadual Dom João Bosco - Secretaria,N,N,N
110019728,SEE/SRE PonteNova Esc128121,Escola Estadual Doutor José Grossi,N,N,N
110025551,SEE/SRE PonteNova Esc128121S,Escola Estadual Doutor José Grossi - Secretaria,N,N,N
110019729,SEE/SRE PonteNova Esc128139,Escola Estadual Professor Ernesto de Melo Brandão,N,N,N
110025552,SEE/SRE PonteNova Esc128139S,Escola Estadual Professor Ernesto de Melo Brandão - Secretaria,N,N,N
110019759,SEE/SRE PonteNova Esc128147,Escola Estadual Dom Oscar de Oliveira,N,N,N
110025553,SEE/SRE PonteNova Esc128147S,Escola Estadual Dom Oscar de Oliveira - Secretaria,N,N,N
110019733,SEE/SRE PonteNova Esc128244,Escola Estadual Professor Cândido Gomes,N,N,N
110025554,SEE/SRE PonteNova Esc128244S,Escola Estadual Professor Cândido Gomes - Secretaria,N,N,N
110019730,SEE/SRE PonteNova Esc128252,Escola Estadual Antônio Carlos,N,N,N
110025555,SEE/SRE PonteNova Esc128252S,Escola Estadual Antônio Carlos - Secretaria,N,N,N
110019731,SEE/SRE PonteNova Esc128261,Escola Estadual Desembargador Barcelos Correa,N,N,N
110025556,SEE/SRE PonteNova Esc128261S,Escola Estadual Desembargador Barcelos Correa - Secretaria,N,N,N
110019734,SEE/SRE PonteNova Esc128279,Escola Estadual Alfredo do Carmo,N,N,N
110025557,SEE/SRE PonteNova Esc128279S,Escola Estadual Alfredo do Carmo - Secretaria,N,N,N
110019735,SEE/SRE PonteNova Esc128325,Escola Estadual Cônego José Ermelindo de Souza,N,N,N
110025558,SEE/SRE PonteNova Esc128325S,Escola Estadual Cônego José Ermelindo de Souza - Secretaria,N,N,N
110019736,SEE/SRE PonteNova Esc128341,Escola Estadual José Dias do Carmo,N,N,N
110025559,SEE/SRE PonteNova Esc128341S,Escola Estadual José Dias do Carmo - Secretaria,N,N,N
110019737,SEE/SRE PonteNova Esc128368,Escola Estadual Claudionor Lopes,N,N,N
110025560,SEE/SRE PonteNova Esc128368S,Escola Estadual Claudionor Lopes - Secretaria,N,N,N
110019738,SEE/SRE PonteNova Esc128414,Escola Estadual Padre José Epifânio Gonçalves,N,N,N
110025561,SEE/SRE PonteNova Esc128414S,Escola Estadual Padre José Epifânio Gonçalves - Secretaria,N,N,N
110019739,SEE/SRE PonteNova Esc128449,Escola Estadual Capitão Arnaldo Dias Andrade,N,N,N
110025562,SEE/SRE PonteNova Esc128449S,Escola Estadual Capitão Arnaldo Dias Andrade - Secretaria,N,N,N
